,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BPCL,BHARTIARTL,BRITANNIA,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO
2023-12-11,3589.130935239566,7509.1831810260255,3408.373870940879,881.5729466814648,317.9584358027753,453.0911067250562,659.7088937237834,1800.2516672119143,898.0691585516727,3586.3150455216737,460.0093025933257,3904.4176462793703,6423.481846227129,1821.792717804275,1035.5013943975412,480.26292777828263,3812.282272784835,642.9353585489849,859.1383419742502,1794.9055289462951
2023-12-12,3615.798456729192,7680.752820514001,3404.3712157387786,891.972728004438,316.11375588172376,466.42960277153514,668.2632373624339,1801.129884619217,917.5843658425446,3627.854825338876,452.23364429756754,3919.5962627530394,6289.431811267058,1857.7770326035425,1035.8692601313662,491.76283811654423,3738.9512224849336,649.7333812147904,863.6247159031683,1801.6876137138754
2023-12-13,3614.2132488235525,7907.1044878345065,3329.846389063459,921.600455000493,314.74542230766735,460.4981645707858,667.0393620738231,1845.1360669228823,936.5492925911786,3585.0879657921487,428.22017810474324,3860.7407035962988,6248.788578959797,1845.5596396412523,1029.7112006492782,497.61268508700954,3726.9489251628734,659.9092456718345,872.3219493190032,1810.731633675224
2023-12-14,3650.502901007556,7854.163474604404,3305.303432860201,917.9869985285898,324.13605692491495,446.2412403376388,670.230064032231,1902.0074478767126,938.7795881019159,3593.7909190601204,425.9200633327837,3895.1764090806055,6224.972013486928,1801.0126768179484,1003.1939075545636,500.8315215968835,3810.5513805041064,671.2003613458238,866.3293607315453,1818.7969018341491
2023-12-15,3657.936923181587,7649.790650309521,3318.768889794784,919.719603566466,327.57551553514816,437.0705616695273,657.4739731275189,1845.6109130254263,926.7001578580486,3634.942687190597,433.80905510164837,3895.8814572801216,6059.876485653719,1822.779667225395,1002.1507130126631,506.17407851557886,3812.5192511143355,658.7358387158222,893.9806269078699,1844.2418413331145
2023-12-18,3565.903799062893,7590.357107158885,3402.0178699396984,923.7221666031228,330.5973060108166,445.9806718833163,659.9101621631814,1846.9036214222085,901.3173134668281,3554.730309676862,428.7181508644116,3885.747331115387,5961.288567095512,1857.5498286293114,1028.0045156901203,507.0525018327991,3816.6507835280154,648.8283169214841,905.8765966585496,1859.6028819593064
2023-12-19,3638.738583689362,7633.664725572391,3444.7536567838997,968.3769215873743,322.88832889264745,448.47576549522654,654.6462760657023,1822.3880283692533,901.0462475571288,3646.3384832144498,447.31118392156253,3980.0524733647153,6013.212200235117,1842.2035451894083,1049.1431053330448,506.68543901111,3834.400368206012,640.1979323331716,907.7374204628594,1889.6782070073293
2023-12-20,3604.624930379213,7490.341307555788,3387.8783433785397,928.2017469151027,327.43284049833704,447.544035756725,644.9495093464518,1811.9650088296648,929.1230746539403,3752.5628068005576,445.2392847178199,3929.9561999550183,6017.362740574832,1869.6748731115472,1054.5313524612131,521.5574488209271,3741.501886622014,665.2121787305417,905.9645426118357,1908.1826903829292
2023-12-21,3494.2093644826837,7350.698737501503,3557.962704508212,941.3492237057518,321.5119618949194,443.2109698504456,654.7412145228651,1827.4578970846226,923.8299552428426,3700.1935221225417,446.7708391504923,3978.0207556559653,5983.212787984316,1785.1624092957013,1078.5170538845246,538.1209640881285,3790.1354594738787,672.3059074655473,924.1365292409084,1860.8805489712015
2023-12-22,3466.037989074443,7404.915709807795,3578.5828994911503,939.6585181626243,314.38069677969906,447.7349120424343,634.9325715673621,1852.8390348069001,938.7983393865746,3716.375949830028,434.8143304268664,3918.8309961760388,5877.139108386369,1738.905413414129,1056.2021351614615,536.8654288893833,3696.8831095234705,678.8718583360101,913.394290870083,1871.8522662451946
2023-12-25,3571.8048170052584,7401.412836413436,3671.654020644349,950.7797850289595,312.35752132954264,440.35530178299723,642.4219347703695,1849.61040929316,955.113742022871,3765.9730871287625,437.5294880335271,3929.6222967781023,6065.424993501015,1784.722403831573,1049.855325087302,539.6854369922698,3629.258571640722,684.1838371922368,881.2816307915751,1851.678569280876
2023-12-26,3634.327241693833,7409.968424888344,3662.348989453999,938.7548442100531,308.8541648280211,443.26750850837436,651.5377238625667,1779.7565305053315,950.1722467332808,3726.7607090985157,420.42803724761336,3837.6239185811983,5966.80370454276,1777.6310137392934,1058.6910112442752,540.83664242405,3554.9157670483164,666.4526191303012,882.9983603479596,1811.52445740455
2023-12-27,3610.802086315616,7301.264879489736,3703.247117765985,938.3048984338527,307.6397521397264,437.0063144465668,640.4010719609229,1746.2954852852688,975.6624194914809,3764.5212805944298,426.4712526596144,3788.6928975977507,5999.8112042831435,1712.3132659802811,1056.4589766522122,523.6737492665143,3544.2350249987317,692.6200877523214,904.4553012654644,1801.9291785469236
2023-12-28,3587.3854784104783,7271.271179072683,3767.27392772113,952.1244515132724,298.92750735813337,429.37916121204165,630.2144879795176,1778.479699560517,919.3928311124318,3778.6951268217995,432.8634441215649,3784.3629485795705,5944.268661468313,1689.2358659749552,1051.7720316779553,520.411936534853,3521.023638180544,699.6042959886672,933.6928827206256,1809.4336945851942
2023-12-29,3566.102592907983,7140.4998181689825,3860.943028214582,1011.8780720946078,304.80930248194676,424.1193743916801,627.7185149129956,1681.8930842157295,897.368770717736,3669.6481690968726,444.8476271936899,3923.6009515236246,5951.553873044854,1658.883659970991,1027.041847740499,537.322245726128,3522.6978822228134,710.0726165666825,932.156137335121,1819.3738195992387
2024-01-01,3716.003571584292,7271.199299933483,3944.5222754667916,1028.736693160952,311.8362925901878,421.1470826519808,631.5731611941128,1722.6765410463163,881.3842585388418,3705.1822028314377,435.9954377201749,3933.473035240451,6008.999430621143,1654.2068777105578,984.8028745529615,529.5334817097238,3460.680352025652,685.3546864504733,933.4348255728974,1858.7095819921815
2024-01-02,3746.247043462226,7425.384984341449,4015.3025465121887,1011.802337529503,299.8471695856934,420.9463653343097,629.9581655670216,1741.4960928643022,867.3752723152487,3625.510231905905,437.61352246000223,4065.6116358126396,5847.326509049352,1642.7680046027617,1001.4040201160532,552.1926796869575,3532.0046501824254,696.3840151532639,943.6004989587907,1908.237096504342
2024-01-03,3780.34101197106,7154.924564222896,3992.0068267027264,1003.7330179618411,305.86484924224914,423.1391237399553,635.7356688914292,1788.2091509808542,873.6422833284942,3695.4247779925768,442.7670042327204,4085.5594203973283,5849.476425507296,1649.4682549912202,1006.7759833507857,565.4135673832759,3592.6864375299515,691.7709940354914,939.0834943374838,1922.0252861744839
2024-01-04,3860.127638381681,7025.4904247789555,3948.3545480635007,995.13275024293,301.0595373235319,392.13686015286737,658.4693176988318,1782.0015908146775,879.1468902403901,3647.6642896153166,446.9049420554498,4055.9730864774874,5991.703946947724,1648.0013481800254,1025.441577426527,570.2365241989299,3581.993631740206,673.8156216661173,949.252002134889,1942.8641294626543
2024-01-05,3880.4928348509557,6818.726130950606,3976.593772859705,959.8922500413665,306.3700802654261,385.99873750663323,652.1122340663559,1709.4240367116286,886.513975411744,3637.721819424107,439.39426407818223,4182.872845543966,6205.787755877036,1693.6423913636015,1016.987099930551,576.9179089813393,3549.514497906987,661.2993123281112,948.1052724722089,1947.5390115628006
2024-01-08,3862.3288574527483,6733.488790270409,4052.7954953811764,954.0351758298096,306.1038661565169,383.1688265372879,630.0684933329636,1724.9921936078626,897.5259239001052,3739.380059249423,418.59349876922414,4221.52406485464,6192.753867288582,1708.8698826728692,1002.9978752008074,566.6233085487643,3510.160498713944,644.9004885799148,967.7569966495057,1978.3968114910206
2024-01-09,3849.0926681159267,6725.618961980218,4036.7690640721557,968.4950878563047,306.4330843179157,394.89426805454394,640.7912961309958,1769.830023475147,880.919817237572,3778.372941895195,421.7075020107464,4169.369533375515,6201.012673365942,1725.3663422646673,1003.6307260708763,563.9009243408822,3490.1424047560945,628.6904737505363,982.2342641476638,1998.6551255189497
2024-01-10,3845.505216797214,6533.9865439062405,4124.784513386447,944.2975844379408,305.45189998783184,386.56197839789,662.6847583571572,1803.4469467820809,859.8979683834891,3698.6890273821023,420.63215059380144,4210.693944264196,6478.363262410441,1766.4354831361497,1021.2785617048471,580.4390006161439,3394.146370960035,629.7661357447982,998.6420520528084,1997.476394920336
2024-01-11,3844.5652033120236,6416.78514489162,4246.681526756484,964.5713259244031,313.00956930710294,388.0138790424727,668.2217328915133,1780.4460916043722,867.1438071554599,3625.461156213337,416.0752692651856,4188.158752405138,6628.6514794722425,1753.5840025678515,1017.0616572811796,573.5952842068682,3330.7024906197043,625.2096166744824,995.0405963962787,2084.4458207152193
2024-01-12,3902.435870401051,6291.149962438526,4170.97840512767,974.4634837058825,305.40601589338235,399.8097361773274,654.0186976620535,1784.4257830043916,856.6473422643725,3583.8189071721304,422.64048235805427,4023.6450122307824,6550.130519746998,1710.2046326116422,1033.8794874769526,586.0552852831312,3389.6639445013566,629.6994890400118,1033.865634086646,2062.718251040167
2024-01-15,3908.441398098135,6320.374534451003,4103.248330683463,960.6410442321186,309.2714808243759,389.510889014069,652.7251485698173,1766.3018603732787,830.1688004613648,3613.897475176461,422.4721062937755,4100.977309414118,6472.317137149522,1752.343059740165,1013.5884031193605,570.2078793044353,3411.819634514641,651.12156177763,1044.3885654466944,2123.7523083647798
2024-01-16,3967.6652349510878,6332.300365356474,4093.7800803263463,958.4021811821942,316.238316784227,392.77479726809526,638.4497429958849,1738.2435737066828,846.7114792522516,3641.601599844884,411.5368800958196,4192.833792418672,6599.375125199234,1757.9800581604395,1010.8223784829634,556.8289958951246,3525.0425399207197,649.7606693530581,1050.07618136471,2067.2905299491836
2024-01-17,3963.2439401929437,6244.061336085373,4121.012942636288,989.51808440627,320.92711956892265,386.6689415281786,646.9775863654655,1772.3266563784598,870.7598109711217,3582.0175466149417,395.8453715536957,4349.053918352045,6469.230547028302,1763.7585810808573,1009.9103307545598,578.2823326760484,3505.7115485489835,620.9127342824158,1034.6202574699914,2101.963810430481
2024-01-18,3971.458570993163,6269.264974176186,4079.838500047325,1004.5300199932876,336.00876165748343,382.959752099135,629.8159830943152,1730.764450964054,898.3134533159199,3500.1892582273285,387.1053965763303,4387.946958884209,6613.200264833439,1742.2996386963132,1035.1861633979422,578.4345695915848,3482.117182418823,618.2184919552723,1033.128918167623,2163.407086066488
2024-01-19,3814.728875575671,6203.853960535622,4192.213790279534,1005.2087539038932,332.622151103795,377.00004945760674,626.3503729472403,1700.6901191147713,902.1224410840717,3521.6512570519726,405.8259087421731,4368.313228517527,6660.722717142095,1721.6758520357764,1040.0024166710089,572.4940478692068,3455.4512039331603,633.283171376804,1036.0088633954065,2081.966964551528
2024-01-22,3886.547072816992,6173.2497148739685,4229.865476071838,1000.9329312635233,339.1568779664088,371.67034465296155,614.0822006924298,1663.9883544524105,913.8668501120526,3510.603128094549,411.8952525185243,4443.447292357589,6733.020967582491,1751.6923180426145,1076.840914653762,588.3835151380467,3435.1217835793486,632.5113325287076,1020.206054615286,2088.793758089928
2024-01-23,3915.4232217887243,6382.9490925172195,4235.317522959603,1002.967008558126,338.6068290321146,392.08926034783775,615.946857427772,1615.2252581492135,939.3613267041555,3663.821006507582,413.65497070930167,4521.1916560291,6701.815596427914,1787.0644441519112,1048.3544924582804,603.3381242104992,3391.498896336728,652.1739675878428,1014.751683202964,2119.725202644982
2024-01-24,3995.5335725941068,6557.262460145076,4115.804526364584,993.202852766436,347.12892685508507,398.90734654355106,611.7418907609294,1620.7627120250522,927.7805836177995,3668.335101927452,412.35889928437496,4671.591916165632,6620.747110303812,1815.9728351520655,1051.602691046406,614.7503199178157,3411.575770405535,658.4079888892817,1011.8941420956633,2131.4669372826947
2024-01-25,3766.0896274128213,6390.107186198864,4009.5496147654767,951.8905899240418,347.24910986184557,407.8966267574569,614.2104173714539,1659.2235099987251,948.8537777080678,3803.275016110897,410.52478512586816,4669.758071260617,6817.64718006409,1845.6807562657925,1055.9016016073413,608.0507965121927,3415.267372896813,634.530563306514,1013.5318049509176,2148.6532082290046
2024-01-26,3925.272798503048,6499.343821514201,4034.088800197118,991.245133938779,344.7289440170023,412.1142247441805,614.7920814540271,1653.9180845454357,954.554419739589,3716.1508396602285,420.31330512379645,4656.628675424676,6787.41264915448,1867.6085339772685,1069.5247004177006,604.8656126988038,3382.1451193613575,636.2384943301481,978.3073789090637,2155.5814615306335
2024-01-29,3916.276887495286,6608.064397089615,3864.044241980805,994.8200594984573,353.9061263220233,399.0810564347056,602.9676743479558,1604.9373732253566,972.4754468716825,3601.0829833537273,416.39938342117654,4592.316496490635,6735.022636744684,1873.4549977063762,1052.6612919206643,608.9379166930905,3468.4675357162614,640.3358867028551,976.1498092361181,2109.484445684894
2024-01-30,4005.034040985205,6459.612474150336,3944.2337791407863,1003.2391672477736,350.60374375147364,402.43300184380155,610.8288902870933,1632.7010095773403,976.5811024678387,3522.2131346325,421.4121691787278,4643.976574881009,6727.595648738799,1867.8204062834832,1088.6506517629296,617.699307426641,3601.766495392872,654.4918664454691,969.2709560481471,2210.446294774228
2024-01-31,3923.739385254497,6568.622006010498,3933.729981324871,1002.5788803761234,340.87290682405586,411.2698640553895,610.5385553522476,1688.5622991953128,1002.3873891528133,3607.7416119001778,418.6862396966196,4502.496744787445,6756.930943766839,1913.9676681892731,1089.477241155464,611.7263580501728,3687.602152507035,678.6378590988217,969.3507435327076,2189.2906498367165
2024-02-01,3973.788557058128,6773.9481858741165,4190.845887249908,988.3399182359888,337.51976128845956,404.4559492739571,598.773123182199,1667.5821718509446,1007.3697308623423,3736.256698303356,435.1419205085776,4574.634610559526,6621.005125311862,1900.618858762443,1066.3352734772004,614.1211090464781,3730.6087398235322,691.2975160952606,989.9063410882503,2209.3953979732387
2024-02-02,3892.0544371213286,6625.253952890618,4386.383736733768,985.1589564691272,341.8672382163489,412.4668195191164,625.9086416014155,1652.4553916680366,977.9751040129526,3679.676362170392,441.8195084040132,4630.704545740599,6549.515286708787,1915.6329576168612,1066.5266808632355,617.7123824449029,3789.311340164096,697.7332166497866,1031.0348805002288,2181.9176035566443
2024-02-05,3845.445609315596,6506.992796032802,4372.658823674279,954.1383744492512,351.55602070536133,418.48335925588924,632.1856310915732,1670.3237431329153,1006.8630535501023,3647.621521692979,453.04664414927095,4687.205642935496,6471.83383403766,1885.7868981509996,1060.380041812239,633.9183108734975,3931.8967233092967,707.518063613896,1045.5390090398726,2083.6936432065677
2024-02-06,3994.574401436642,6642.684609101835,4365.545644438083,998.0685558311341,352.5131627349683,434.19355972411824,630.5639415136753,1725.3399895902685,988.2858111731219,3564.1653339230384,447.9778697267348,4702.507047927515,6584.480024446685,1861.863841886952,1119.9359717633354,643.8006641067408,3993.6526121970164,705.4944656382398,1020.2490478540108,2046.2074580663036
2024-02-07,3981.337787899485,6682.075105859683,4454.653548102995,973.9250379606167,361.98305566190834,430.78268263606924,648.7267623725342,1708.2648467935792,1013.5475470738695,3436.80773777694,457.6822898933758,4849.035121718169,6471.100207830853,1854.0010207880994,1144.0133318578319,624.7209664463523,3948.9088583260377,685.2061685156093,1013.7111501033518,1987.9884895937353
2024-02-08,4000.6419310798747,6759.116261217619,4608.621753073111,954.3108444361982,352.3313210257427,421.5414379086763,672.9478272970118,1663.5954367970353,1012.2250118249121,3487.9069992823925,455.04990800185016,4936.0261780743,6247.100762949951,1825.1179698764356,1145.7216035839274,622.3641402739911,3981.8642818625663,686.1174390848503,1026.3006987026947,2032.382957910381
2024-02-09,4072.2588409708737,6808.537461567586,4459.944937024338,946.3851171962405,349.38397464382075,418.70338396336865,671.3280496517602,1685.435736757504,1036.538878998784,3505.2084342957096,456.2788596860039,4878.563212988492,6004.4515544369115,1855.154002940957,1143.7299571050346,611.1144930729179,4033.727607498673,691.4731390843641,1036.7338765352756,2008.7313851191434
2024-02-12,4114.66586940347,6865.143086572789,4302.832185246188,971.2386236712795,347.5421962028505,430.9343043104956,676.3280672170296,1713.2140123574027,1060.5817841978233,3507.696289819402,471.427752849497,4823.515549840617,5830.877254508795,1806.065357185322,1166.0568665741946,618.3633794408183,3955.4961007037323,675.1729373144633,1057.7241242159296,1989.0823226551286
2024-02-13,4129.101673040318,6686.447238891949,4251.453373705156,972.0060769926092,346.91968260056115,415.39131513749385,663.30195052454,1714.2807090996155,1070.2361111531131,3411.230675545404,461.831604691238,4741.064901259675,5992.571935898686,1810.552693567817,1189.9344966237186,630.089445641747,3934.932993911816,693.4245043640427,1056.1935763744862,1947.7360356984755
2024-02-14,4161.305445594393,6829.847154265029,4303.128733671395,948.4614499165115,347.6766224114664,398.41530462243554,661.6809367260523,1696.0019078514124,1081.6562864231153,3524.821701675568,463.93984501155614,4795.70883490374,5997.5106061315255,1816.256227747744,1121.2383901191977,631.6842774580631,4023.499822302905,707.7147493180859,1049.0431407004853,1952.3730264104984
2024-02-15,4363.41302557476,6993.024495470955,4348.042518524545,972.7295122480659,352.6547324837359,399.3268412204937,659.3774592536372,1730.5792733031258,1091.3398925784998,3491.0992574471775,468.23597676909037,4702.179188106761,6060.63429572339,1751.3868356350958,1136.2179815076747,628.6126870046096,3878.7751183052037,688.6522909698514,1086.3350298889757,1925.3733272859865
2024-02-16,4360.566439897661,6964.43830587265,4443.244775211279,987.4371946671114,349.6937951195388,395.9917489562736,662.1445635798807,1749.7207262403476,1047.9302166609548,3530.103663384521,473.33978994084435,4806.416357503134,6128.693731235776,1736.8144627835825,1137.4216123014114,629.7966135373099,3783.7118833099153,707.8082878104512,1088.1529160372233,1964.549080564602
2024-02-19,4380.284838201625,6961.864674331463,4338.8554021040245,998.5643273377354,350.84099140052103,396.2509484694395,666.8823466997454,1723.7046355893629,1050.934218007836,3429.1736643107706,469.30897509042575,4935.994776677327,6138.64475867034,1746.5649231311563,1108.1638567128425,632.7430448628579,3772.2542699493065,703.7976426388009,1066.571048756688,1977.3987765942677
2024-02-20,4474.518291041166,6752.158341975698,4140.036563567225,1013.3577431231512,350.6997927046983,403.940687662705,674.68258206717,1726.2589842258496,1028.0014844743066,3417.8213718902693,489.1256789163348,4851.686379822589,6132.532964754972,1762.4142310857587,1128.2263685551811,624.9590443324291,3800.823784371088,693.1915308932306,1098.5710313138243,1955.7729238002332
2024-02-21,4575.689470351504,6824.981011961616,4213.15078466122,1062.3913254305985,344.3809546538107,399.6785531734848,678.2265905774387,1680.4541682938966,1032.035097974413,3439.4475994513177,476.7025530044437,4836.107757050896,6263.711086505702,1756.093959562295,1179.4746526520391,610.0386333575124,3699.52176251936,708.5010497805548,1066.248973490978,1990.008065896191
2024-02-22,4686.606956489495,6906.479126016604,4145.471044507612,1109.3510383278947,343.7702522731736,384.9063872382345,662.142546998218,1704.3465449083255,1008.9599790666857,3463.6664847225125,490.84999206698546,4840.133428067353,6285.1324665902475,1780.7455922858271,1193.1989240980204,585.3303722799242,3691.9903314847857,708.1318582047165,992.250330362063,1991.3191040264128
2024-02-23,4748.8198100053805,6901.3419463649825,3980.1921201196033,1094.6695462711307,342.9544199426266,400.8375206309943,650.0456382783282,1696.2599806220467,985.5530773399294,3476.1113374872707,503.0237159203294,4928.125423678143,6464.1452926404045,1777.742676217205,1220.0561242270244,600.457441244408,3779.030372472255,735.3833967402055,1008.0149408240235,1993.1709075579831
2024-02-26,4642.635732460223,7059.983557438379,3993.729847751314,1130.7692300098079,341.99359496430947,393.04340910650876,643.2668633023793,1682.3265336504028,1017.6808166212511,3512.2296979810785,522.3990706282443,5089.210406485404,6547.640064654239,1779.1169748443228,1264.6886832288592,606.7186060564932,3786.108606486455,723.2070943035246,1026.878952002751,1935.861866241815
2024-02-27,4796.62560229422,7016.341954064439,4059.0813010861825,1140.0001106027712,342.38182237639967,384.9149795949424,639.9573763287692,1682.0615845441873,1039.9567788551556,3434.5728624329877,506.06650295732726,4920.198503171871,6470.011732045797,1788.9609667337295,1244.3205646478955,611.4208088691788,3859.1115154244594,698.5217577258544,1035.8952149975473,1934.0775385013822
2024-02-28,4689.052121870858,7099.079489948685,4051.2020452835723,1151.9494963700408,343.07119818240557,393.60420441595113,653.7263701778187,1684.258615988555,1040.39059505869,3449.847960752819,497.5258059540948,4891.348356621199,6408.917478575067,1823.022770256738,1198.7144379397412,627.197897822665,3815.3403827003845,694.9531737828415,1009.4290021020099,1947.4824225612424
2024-02-29,4719.778117340443,6957.855465824833,4016.1309199355683,1113.537260473561,340.2765732802002,390.77427582627644,638.848355710635,1715.2466186345287,1044.7554216758347,3459.421818980683,512.6201723160121,4867.770424266251,6318.876699051694,1799.297295548348,1215.0616918363457,611.7629588423226,3755.445883084984,706.2701039805909,1008.745217818438,2000.3981226833657
2024-03-01,4650.937713371919,6958.0569443239,4005.3385936357136,1110.2994111355165,349.1082117356196,390.4742404937168,634.6010995718885,1736.3815626470953,1040.097567146366,3477.1806006614975,493.6323197043603,4733.841523602824,6475.906853918837,1782.6781986234032,1209.6519568345288,590.8329467203206,3821.0816006505775,693.5269715765999,1003.6375660609505,1971.3165896303835
2024-03-04,4647.297113127752,6937.272635696597,3977.6550741249316,1092.8050097669293,341.11726001907715,394.43981975417006,647.0140176310563,1731.8180296699638,1052.472156574549,3483.950338686086,478.0191351876066,4690.279765306679,6426.683362498467,1759.720993863888,1177.0113506991202,595.6687007029002,3851.212016255486,675.4245252548667,993.3545161407143,2062.1197143703967
2024-03-05,4680.177893690481,6972.00172165805,3872.4025729626287,1111.4495486977542,336.3691116899485,403.1852061416346,643.4570260484497,1759.13462409216,1038.767824710371,3396.9761123575286,473.5897354370164,4732.752025667618,6327.26606740772,1748.909348456648,1175.7597183321645,599.4603866365266,3761.817990432303,678.854701163261,1021.9049043227575,2086.117356916408
2024-03-06,4712.5981613518925,6923.960874838375,3818.9881484006214,1135.8143122479364,355.2391741420024,400.6978703782929,649.7039082573546,1774.1132069668565,1059.9325168464554,3309.14391483801,475.64505605591825,4708.740038841957,6370.896115415901,1799.6708916717732,1193.4560160969581,579.0031198395873,3703.4465441096095,659.3215096407475,1001.0239932048411,2023.7669858568852
2024-03-07,4754.7213198454765,6909.216633104913,3860.712878059765,1089.257593643114,348.0420898948152,413.07904995042355,648.2155399983537,1759.8635425938937,1055.0973836573426,3164.2518449326435,491.0295582721324,4565.630018032087,6361.700732662913,1821.1850688400352,1190.4969215141864,583.4558977320546,3821.1851271851206,663.6953522696662,1007.8530680398115,1990.5691885539165
2024-03-08,4910.55362800676,7026.818018554524,3887.4814042445496,1089.3221895811046,338.7928388159454,395.6405060274061,651.8686657245385,1756.3537355695937,1046.7653430124128,3217.571672476591,489.45565224384575,4830.352797847917,6402.360717474621,1780.8971862660637,1172.3578525318962,579.0773768412154,3752.4377866707628,659.5058012262799,1032.4254728911917,2048.136416213211
2024-03-11,4957.550995015263,6968.950171322087,3902.491732356611,1114.3082232920797,343.93894446501855,401.8503784184454,649.2159182116444,1752.025275947048,1047.7432943887616,3272.4414054695594,483.74625829124426,4858.482634165125,6647.547303865905,1760.4009486288194,1167.7034263134635,570.019586799382,3824.4342154518454,666.3576244785006,1040.8178845707941,2100.0865420492937
2024-03-12,4935.821391108276,6748.511531179049,3826.7718037647887,1110.7050193472955,329.82286573656467,395.30401427001243,658.2019166384426,1770.6059014690245,1035.8797634948812,3329.287004184118,487.0008057649937,4871.7651553114365,6772.2647050016585,1774.405544607812,1167.8324233213232,566.5034357042965,3789.770561234082,648.2483058013775,1067.173857492331,2101.896542862799
2024-03-13,5033.460543166444,6988.027529990549,3814.7937660035727,1127.4558648555244,328.4358028650298,406.35095347960214,638.1918358233735,1758.4941562677843,1043.207211265856,3351.3794843869505,491.81818348285174,4767.224249915335,6779.309289825386,1743.1224987257713,1123.3501006026213,539.1240009462384,3791.424731145044,665.403071225824,1079.7390767182712,2109.249721169655
2024-03-14,5155.72032890329,7184.594326421681,3650.6000795394853,1135.93806410817,342.6953354079681,407.70852714452803,633.8736765890819,1745.642757888404,1032.5172043067641,3210.0773344489035,496.4042879309947,4794.46475678933,6591.7361898191975,1718.7069290877166,1120.704050492766,533.0170821992808,3815.6589584837675,663.299938592336,1089.5506585927574,2061.1752681276835
2024-03-15,5031.714137699294,7002.498959034848,3665.456318046774,1144.2681303895645,332.27783639514854,402.42539657167526,637.9504056864181,1815.2505180524133,1042.7086365196024,3145.7659715417126,494.8854277385677,4781.115645164406,6529.119640186056,1765.7981125042006,1091.1322462705298,525.7755700116751,3657.234232414032,673.7604793363347,1098.0891373806708,2116.6803576501466
2024-03-18,5094.348922314665,7102.593772279719,3772.037356459699,1138.6311228007414,319.27271789068044,407.9614910644258,645.0788028888305,1850.275249712913,1068.5888012416085,3158.060594961293,475.78199789739466,4602.92122629113,6625.234301470276,1745.019061020172,1106.059501741252,531.8966749285358,3552.0728513008357,687.0318825939727,1112.110489699518,2075.9229540187953
2024-03-19,5168.336468858781,7034.696559707223,3662.7137457295207,1111.4957030223243,309.85940111043277,415.4532008085188,664.6627841033905,1823.0539756517487,1053.7499136619606,3168.1991065492666,467.28818552435126,4506.696657256357,6473.3784933330735,1779.2098063685767,1072.0804120251148,530.4793815963276,3559.9821111705805,671.4713668428121,1104.0913034559385,2112.0332647514933
2024-03-20,5140.162470968874,7075.284960131401,3621.6233957411,1087.119932080377,315.5816339675844,420.99446676735903,659.7971246208027,1844.7826276169524,1051.5249110817683,3155.6689923046674,480.7953475848601,4580.59981411733,6753.801404002337,1824.7690778512676,1094.330201749319,537.5227565877321,3510.191662825043,683.6553156439109,1075.895597146678,2170.2004505433524
2024-03-21,5284.159682861169,7120.456993709806,3647.272223628442,1103.0865171931314,322.8386022874047,412.5350356140092,679.6501794312077,1850.071621832721,1061.7526882773864,3180.5304383597263,482.8345827597883,4760.985451749046,6759.125636723716,1798.9134835153682,1085.9221329953602,510.38280963379117,3581.9105857364625,664.5120537822339,1096.9625670628548,2173.375694877891
2024-03-22,5270.943409038893,7090.6354089838105,3740.4850225627533,1104.0673432379476,319.6903525732539,408.74782270519165,671.0318912801496,1865.4846120005163,1053.0281102543854,3182.861875797942,479.96150339497103,4798.3273275108295,6769.108648079177,1767.7936274008368,1074.6725073086075,502.07277487071747,3468.6419133262525,646.6348489010064,1122.9988046709523,2216.5220432296815
2024-03-25,5286.8170083385385,6983.032795073249,3708.823715793742,1101.560839991378,324.218526035891,408.9189013504319,689.1986895134173,1871.541516857876,1063.3334763639039,3192.141220946357,490.9350412971994,4906.585583949691,6682.241327586172,1758.9146333584913,1081.538688769683,507.9068309082011,3509.5895818800363,672.3579733095584,1129.2197421422857,2299.5369870670042
2024-03-26,5271.160435556945,6890.082895177409,3659.329438882691,1092.7728069896818,333.3955659608986,408.7859237644719,700.8112343069904,1917.00659964131,1075.6766271273932,3152.9375557206126,480.084231706194,4893.754341707306,6751.968879595948,1721.4980261117198,1063.346462947742,505.0232952097743,3414.7449435211115,687.6454218494431,1117.3996204973441,2313.010838863838
2024-03-27,5275.438408959426,6767.275171713855,3517.060335243321,1086.649151966418,345.48013113201927,415.12002466166,688.3583992305365,1931.2162325744735,1099.5192529173626,3216.438410863933,478.1605521092464,4887.730505886383,6598.9690208326665,1726.5259667834778,1069.8062024135343,513.8153521440297,3392.4053410260076,716.5081580941722,1083.1464700105441,2306.057844253678
2024-03-28,5162.40949416006,6658.07541375895,3526.094828245769,1109.9449928156846,343.9507922926962,398.5990676874118,692.9296391872645,1929.7837066537436,1086.7430580888883,3190.3356230999802,479.7170450868151,4996.822600630884,6887.989687921298,1720.2879624481989,1054.6768153546811,495.52760623274247,3321.8855274511166,711.5611847097895,1085.5468763932267,2304.127542044456
2024-03-29,5016.308051939573,6652.45888903951,3671.868950940601,1103.0579155112823,328.29090727420606,401.4636162662096,692.5660474262825,1970.9726464008681,1066.7953406647619,3107.02644748341,475.7221773763926,5165.493074698954,7072.911726801513,1733.5541356459946,1043.4606541132239,503.02108212150154,3449.9395559533987,713.3746505333362,1056.8026731690602,2271.040828016426
